OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
21eae453dde1ba8179d412e66e20ae5c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	Unidentified_Mitochondria
5648dccee530d68ceb3e4d7d22cf8756	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unidentified_Pseudomonas
3ab9af3e9d29ebb0b244558ddab132ed	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Unidentified_Nitrososphaeraceae	Unidentified_Nitrososphaeraceae
6376ea6dab7d0fde3cd66f53b57e1484	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unidentified_Pseudomonas
2fac845da336657d55f1a9f350c6bc09	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Unidentified_Methyloligellaceae	Unidentified_Methyloligellaceae
b4289ab0a9a00034c1fbce477b2c4ded	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unidentified_Pseudomonas
3481fa43fe5fba6aecdc7f9aae6ed9c0	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Unidentified_Enterobacteriaceae	Unidentified_Enterobacteriaceae
cc761daf51f27c423da57f3f1f0ff5cc	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pantoea	Unidentified_Pantoea
9ac3bb1d7dedb08a012692a6f536b5af	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unidentified_Sphingomonas
9a956357e595f37c0e09b9438475cd72	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
afc9946b7c28e2e6500fd5f3e51c8f64	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Unidentified_Rhodanobacter
e3a9a759065b18ac9a8c0d363cd4e371	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ideonella	Unidentified_Ideonella
e78d28b0c959b6e035caad98e3288205	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
472466279b75a9efd1ce4fbc71e9f0bd	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unidentified_Pseudomonas
6472eb8b1e09f892aca2f23182962903	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unidentified_Bradyrhizobium
bc3676c17839094c4fa8e33268905268	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Unidentified_Nitrososphaeraceae	Unidentified_Nitrososphaeraceae
c6e9c9fe9159441c4ffe44947875236a	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rhizobacter	Unidentified_Rhizobacter
7ff346973a282aa55de296afdb5d74af	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Pseudarthrobacter	Unidentified_Pseudarthrobacter
324792d80a7bdee8e81e5887b4504842	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	bacteriap25	Unidentified_bacteriap25	Unidentified_bacteriap25
85fca7d0ba5e9b3a3198961bd9557f18	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Unidentified_Nitrososphaeraceae	Unidentified_Nitrososphaeraceae
cbd25e4606f401feaf8b3dfc4a3a1648	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Granulicella	Unidentified_Granulicella
040bd74a5c9b1a37501cd9fc4c554326	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Unidentified_Nitrososphaeraceae	Unidentified_Nitrososphaeraceae
0f74a957d2a112908a68b9ad19d1da6d	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Unidentified_Nitrososphaeraceae	Unidentified_Nitrososphaeraceae
d6bb73d7befaec678070d5d52e3b6752	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Unidentified_Nocardia
95d08381352f71ef3bc48445f8ccab02	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Unidentified_Novosphingobium
d829bee4984f82ffc2453212157caf96	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	Unidentified_Bradyrhizobium
760c795b96387686b38e71cb0b1cced0	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	Unidentified_Chitinophaga
20b2a1cd685acf58314fb59252a14448	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Unidentified_Novosphingobium
4eb0c8a107fa140be0662caa54b0c1f7	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	Unidentified_Mitochondria
1c2b8892a0d7f828d72808cd01cfd199	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	uncultured_bacterium
8735f92a7f18db944bc862777fbd3222	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Acidovorax	Unidentified_Acidovorax
bbf7a202a5819e0d0a576c7daf0871a7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Unidentified_Moraxellaceae	Unidentified_Moraxellaceae
c7c02c07fb28c8730768bb76cafad3fe	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	Unidentified_Burkholderia-Caballeronia-Paraburkholderia
cd74dff9536eba82bac8c6d71a8eea45	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella	Unidentified_Kribbella
0ddcd311e02f742e2e0e61ce02cf9c29	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unidentified_Pseudomonas
e71e87b3dfcef199399c224b77096aff	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Unidentified_Moraxellaceae	Unidentified_Moraxellaceae
31237e6527954c76dab2d30be54a7f6a	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
a2f92542f639dfa7a6ae7266dcc5c16e	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Unidentified_Mucilaginibacter
d0fbc9aff818121519652ff493a83314	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	Unidentified_Massilia
f4801b7a68515d9005fa572ee6afdf41	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia	uncultured_Ralstonia_sp.
68084402ba50c5318fb1062026beb58d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	Unidentified_Burkholderia-Caballeronia-Paraburkholderia
5a06c8d9a4cebd9f7d348765697f102f	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
a6c8d4cecc4d6fd8776824797d392c66	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Alkanibacter	Unidentified_Alkanibacter
78af0e3316f7aafff8d9eecbd407a9c7	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
dfd42bc974d222dd5ad90c5cb821ea9f	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unidentified_Streptomyces
d12833fed8673a8d32d1adc368a01538	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Unidentified_Rhodanobacter
9bd7a18778ce1be172692bdb8c3e7bfc	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Unidentified_Nitrososphaeraceae	Unidentified_Nitrososphaeraceae
c39e15de7f8295ecfed0969cd53b2126	Bacteria	Chloroflexi	KD4-96	Unidentified_KD4-96	Unidentified_KD4-96	Unidentified_KD4-96	Unidentified_KD4-96
4c10553e183f93a7c0c9e60589e038fc	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Unidentified_Moraxellaceae	Unidentified_Moraxellaceae
c6753b2db1099e9694067b39c114c0ff	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unidentified_Micropepsaceae	Unidentified_Micropepsaceae
9c45ac5fc82380a2be8b4c02495b9ed6	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
891f4e188fadbc3661081d172cdc6b0d	Bacteria	Rokubacteria	NC10	Rokubacteriales	Unidentified_Rokubacteriales	Unidentified_Rokubacteriales	Unidentified_Rokubacteriales
e46b36d5c25a6e7e311c7424d9cf3310	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
aa94e5ab0238f4e65917a8aadbe28482	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Unidentified_Moraxellaceae	Unidentified_Moraxellaceae
d021416602a929cb25c3217ba54fd969	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
5578b75a5043717e75705598a8ef5af5	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
e1c536e5773f37480631b08be65bbb66	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Unidentified_Nitrososphaeraceae	Unidentified_Nitrososphaeraceae
87b79a7386a23f896d29a7a0f4700b8e	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Arachidicoccus	uncultured_bacterium
d080dea3514bd14d3f0919d0c7b4c7bb	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
f36c50279a8fa1c121cb9dda1ab1cb42	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Unidentified_Burkholderiaceae	Unidentified_Burkholderiaceae
dd01c5e5904aa112d95ba6b2ccf5093b	Bacteria	Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria
bf3a1a4c1b84ea31505d1050de6beab1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	Unidentified_Methyloligellaceae	Unidentified_Methyloligellaceae
89fa142e96912dbdc4ebe16d569af866	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
e7c2c171be5ef785791bb5a3a49fb3b5	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unidentified_Gaiella
b5403e3d3e7f5a219e1fbe3cceee2261	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Unidentified_Microvirga
198dd03b109431edfce9c9affc35b28f	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Unidentified_Ktedonobacteraceae	Unidentified_Ktedonobacteraceae
243916845211edd3f251a3c59efec12c	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Unidentified_Rhodanobacter
7634da3acd381eb866614d91fa950a7d	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Arachidicoccus	uncultured_bacterium
f37fc1dccfeba0004cbeb4f1ad6083c6	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Duganella	Unidentified_Duganella
86f1248ee4ea85afd8c5b67cc1b04d4c	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	Unidentified_Burkholderia-Caballeronia-Paraburkholderia
524f945306ac2c325b6027df82cc10c2	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Unidentified_Steroidobacteraceae	Unidentified_Steroidobacteraceae
204c801dba87def35d914c6cd53e5eaf	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unidentified_Pseudomonas
fe63e2ac0ffa1c08a67a5406a47ecb15	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Unidentified_Micropepsaceae	Unidentified_Micropepsaceae
8cfe283507bec147f546b272a692f7f0	Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Unidentified_Nitrososphaeraceae	Unidentified_Nitrososphaeraceae
ddfd49f939f92958b1ec816741055348	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia	Unidentified_Ralstonia
a9164d01308501b576afa06256a15b0f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Unidentified_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
6112d362565c5797eb555106a550d353	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	uncultured_bacterium
2e4a2e5ad75f2d321aadefddacb2fca7	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unidentified_Gammaproteobacteria_Incertae_Sedis	Unidentified_Gammaproteobacteria_Incertae_Sedis	Unidentified_Gammaproteobacteria_Incertae_Sedis
fe3110355ea981678193e1c67332d27e	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured_bacterium
dfeca4e57234198cc62c56a8bf7ed6bd	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	Unidentified_Mitochondria
6de8fff163b98c8aa71aeec462c52f49	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Unidentified_Phenylobacterium
de63404d809ed0cf21a685f9b6b8f93e	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
c9dac1b01afbcbb851165547387c3f11	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Unidentified_Pedosphaeraceae	Unidentified_Pedosphaeraceae
19386012f47b4a8d83f8fa168376a505	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Unidentified_Pseudolabrys
9aad718b09832af2453be1bae68c4a59	Bacteria	Actinobacteria	Actinobacteria	Catenulisporales	Actinospicaceae	Actinospica	Unidentified_Actinospica
c6f96c0b79d9a6b82fb53a5518bce977	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unidentified_Xanthobacteraceae	Unidentified_Xanthobacteraceae
33b59ac7bf646a8a5b1129313c3cd6bc	Bacteria	Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria
4c687e9abe11199b993e2ab668384d5c	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	uncultured_bacterium
dda2f81232ee68b118d784e5e746a144	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Unidentified_Rhodanobacter
f8aeec3c1ff0f4e7e1c829e4db0618d9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unidentified_Pseudomonas
2a1b95f280310734ee9a73f6e4fe75e7	Bacteria	Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria
f03364f57ce7c1394bdddc52fbe9ec09	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Unidentified_Mucilaginibacter
f8b6d2a553f0df1c667529b281cdac3f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	uncultured_bacterium
5cd37e05111717fc8bbb6b94769a58f0	Bacteria	Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria
cb5ca9ea57b4297619b4459a0347252f	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unidentified_Gammaproteobacteria_Incertae_Sedis	Unidentified_Gammaproteobacteria_Incertae_Sedis	Unidentified_Gammaproteobacteria_Incertae_Sedis
bf321c05d79f766c0099afb9ecc42f52	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unidentified_Streptomyces
afd3b86757d4c82d9dfd6b8bf82640c3	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
e16d86b7fe770de88e7e8fd0fb6c8b5a	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Unidentified_Steroidobacteraceae	Unidentified_Steroidobacteraceae
49bb99d9dd356e5c02a85f01dd07b7fb	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	Unidentified_Burkholderia-Caballeronia-Paraburkholderia
3d7ea4dffab1130cdc0e3659dae0c1ef	Bacteria	Rokubacteria	NC10	Rokubacteriales	Unidentified_Rokubacteriales	Unidentified_Rokubacteriales	Unidentified_Rokubacteriales
fdd33a5b090f2d0471673ad8a5636297	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Laceyella	Unidentified_Laceyella
47f2617de53ce85d035fd4d1cc587272	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Unidentified_Chitinophagaceae	Unidentified_Chitinophagaceae
45bbaf554cc9deab38c83b39e0275992	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	Unidentified_Mitochondria
b19ef9b814ff0d82719598f7a845d928	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Unidentified_Rhodanobacter
42519790b30ac620c804fd03b21610ae	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Nocardia	Unidentified_Nocardia
5af4b6536a97662440f9c64aae8d88c0	Bacteria	Entotheonellaeota	Entotheonellia	Entotheonellales	Entotheonellaceae	Unidentified_Entotheonellaceae	Unidentified_Entotheonellaceae
bad02fb4b97f30182ffe6e934f54ad5f	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	Unidentified_CCD24	Unidentified_CCD24	Unidentified_CCD24
2653f9a6e90d957c951070035e6edeea	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Unidentified_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ede15fb563222a59b54464ff3857badb	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	Unidentified_PLTA13	Unidentified_PLTA13	Unidentified_PLTA13
d10c72b287f6e198757f9d267625d1ed	Bacteria	Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria
b8c4ed03d7d91546b9f6ad80b80135a3	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	Unidentified_Blastococcus
addc0ed1c7786af6f4ef1aff5d71e5be	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Unidentified_Gaiellales	Unidentified_Gaiellales	Unidentified_Gaiellales
fb1ab5494b00c440e3daf796fe7cbb6e	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Unidentified_Asticcacaulis
8599524cec26e00cc7df72e7ecc01220	Bacteria	Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria
3ff4f1570e4514e956704fefe3e2feb8	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	uncultured_bacterium
c757ad670c5d796cb866c941c62c4e33	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unidentified_Flavobacterium
9891414d5dc7851561dac7a1724f2e6c	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
ac68c7c702432c26bc13677cb4c1ea8f	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Unidentified_Microscillaceae	Unidentified_Microscillaceae
235582e70cf426d11a9bd04af700d062	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
3a3caca1a5f1be41a54dd27af5c54716	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS_17	Unidentified_env.OPS_17	Unidentified_env.OPS_17
162aef5a16c403803895b10ccd20eee8	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	Unidentified_Mitochondria
00c905253e84aab5042613bcc22d568c	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ramlibacter	Unidentified_Ramlibacter
6c0ac0af21302b62542d7122e963c7d7	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Unidentified_Geminicoccaceae	Unidentified_Geminicoccaceae
345c308f76539edd9e91d297e2d97c13	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Unidentified_Phenylobacterium
9acb7f1709d28e6fa9e0ec2c00a5a550	Bacteria	Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria
c646ade11a5124c0a97bd0d40898adf6	Bacteria	Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria
508e4d4db7e2c0220a19fafa294e0670	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	Methylotenera	uncultured_bacterium
b72d2815103feb19f37f2521dac55754	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus_Xiphinematobacter	uncultured_bacterium
278a455d0edc27f3fcfb16ad5243ce26	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Unidentified_Burkholderiaceae	Unidentified_Burkholderiaceae
3ab93a8cca754029d5356c4e88703e77	Bacteria	Chloroflexi	KD4-96	Unidentified_KD4-96	Unidentified_KD4-96	Unidentified_KD4-96	Unidentified_KD4-96
e226f598d45da7952f4fe332347baf4c	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unidentified_Streptomyces
04ecfad5772d2e09a84a0f5ef460536c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Unidentified_Methylobacterium
0ce51d2de5507edbeef6b4dd114e9447	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	MND1	uncultured_bacterium
0d3b6905a7deefb06ef0123986956aed	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	Unidentified_PLTA13	Unidentified_PLTA13	Unidentified_PLTA13
f7d7d76d8d5dd252c86f4d4b167fe1df	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Unidentified_Streptomyces
0ab31f7e797f551227445f0fd40c40d2	Bacteria	Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria
21782792cd54a24c1a621f0e5548862b	Bacteria	Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria
acb7ed160ca4b32b479a69237272d57d	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	Unidentified_Mitochondria
8e56aab1875b5984059508c8f2c37dcf	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Triticum_aestivum_(bread_wheat)	Triticum_aestivum_(bread_wheat)
837e3887608d5ec99fbafb54c7f99f42	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella	uncultured_bacterium
51aee664c21bd301061e44d482f6716c	Bacteria	Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria	Unidentified_Acidobacteria
9098a3a121b2fbcd967bc1dcd45796b1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Unidentified_Saprospiraceae	Unidentified_Saprospiraceae
abc52edf0a388f84884016a0ac2c9bd9	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	Unidentified_Mitochondria
d36957a0d3172d2e5612266f417bbed6	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	MND1	uncultured_bacterium
ee222d8f6e9c4915b7b361cd27c2bd8b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	Unidentified_Rhodopseudomonas
ca6c2b3b469c08212142e8821c65882a	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Massilia	uncultured_bacterium
799ebf20d5b2068519b9ba0fa7438ebd	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	Unidentified_Mitochondria
9d127ac8ec1a7b03befe92229847b811	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unidentified_Solirubrobacter
