OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
67f21b8ae4e6114a24fba74813022727	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Unidentified_Aspergillaceae	Unidentified_Aspergillaceae
67f2742d2f733c2fd73780179d7be498	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Chrysozymaceae	Pseudohyphozyma	Unidentified_Pseudohyphozyma
67f2fbf511263e4314e529f84a2c3e76	Fungi	Basidiomycota	Agaricomycetes	Unidentified_Agaricomycetes	Unidentified_Agaricomycetes	Unidentified_Agaricomycetes	Unidentified_Agaricomycetes
67f41fb22128f928c5a5c41b10d4d5f7	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
67f4fd8b8ca6111e916ad6208d4db8be	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
67ff795ffb423b06d6f12fd8414931a5	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
6806034ce71b449f104c8dc1d8417a2d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unidentified_Helotiales	Unidentified_Helotiales	Unidentified_Helotiales
680b5cb8fb260851b29873312efcce22	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unidentified_Nectriaceae	Unidentified_Nectriaceae
68168a9e59e0d7c1d52aa3b3ebf69224	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
681d3d72c79df9d37a91c3bfa896f042	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unidentified_Helotiales	Unidentified_Helotiales	Unidentified_Helotiales
68233041f4a26d6c11592231fece0ca4	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
68303e3238d61712f507c775e10fcf25	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonales_fam_Incertae_sedis	Densospora	Unidentified_Densospora
683dbcf418a941bfa63a411bcfa60c79	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Coriolaceae	Unidentified_Coriolaceae	Unidentified_Coriolaceae
